claim_id,complexity,handling_days,num_touches,is_fraud,fraud_type,settled_amount,was_reopened
CLM-04363,simple,8,2,False,,1265.52,False
CLM-04364,medium,16,6,False,,,False
CLM-04365,medium,10,3,False,,0.0,False
CLM-04366,simple,5,2,False,,,False
CLM-04367,medium,17,6,False,,722.32,False
CLM-04368,medium,15,4,False,,,False
CLM-04369,simple,9,2,False,,353.0,False
CLM-04370,medium,9,2,False,,,False
CLM-04371,simple,2,1,False,,,False
CLM-04372,complex,53,10,True,repeated,0.0,False
CLM-04373,simple,6,3,True,inflated,3812.43,True
CLM-04374,simple,7,1,False,,151.21,False
CLM-04375,simple,4,2,False,,0.0,False
CLM-04376,medium,4,3,False,,,False
CLM-04377,simple,5,1,False,,,False
CLM-04378,simple,3,1,False,,1719.67,False
CLM-04379,medium,14,5,False,,2667.09,False
CLM-04380,simple,4,1,False,,404.85,False
CLM-04381,medium,18,4,False,,0.0,False
CLM-04382,complex,35,8,True,inflated,11080.09,False
CLM-04383,simple,4,3,False,,421.29,False
CLM-04384,complex,36,12,False,,3819.19,False
CLM-04385,simple,4,1,False,,296.16,False
CLM-04386,complex,40,8,False,,4249.68,False
CLM-04387,simple,4,1,False,,,False
CLM-04388,simple,4,2,False,,412.02,False
CLM-04389,medium,12,7,False,,633.86,False
CLM-04390,medium,15,6,False,,,False
CLM-04391,medium,20,2,False,,2137.8,False
CLM-04392,complex,38,6,False,,,False
CLM-04393,complex,22,7,False,,5149.83,False
CLM-04394,simple,2,2,False,,633.83,True
CLM-04395,medium,15,5,False,,622.28,True
CLM-04396,medium,18,7,False,,1314.07,False
CLM-04397,medium,16,3,False,,1437.47,False
CLM-04398,complex,21,15,False,,0.0,False
CLM-04399,simple,4,1,False,,269.4,False
CLM-04400,simple,5,3,False,,,False
CLM-04401,medium,16,3,False,,10563.1,False
CLM-04402,medium,15,3,False,,2440.13,False
CLM-04403,medium,10,2,False,,5289.73,False
CLM-04404,simple,6,1,False,,635.68,False
CLM-04405,medium,5,5,False,,0.0,False
CLM-04406,simple,8,1,False,,1578.34,False
CLM-04407,simple,6,1,False,,,False
CLM-04408,medium,16,5,True,repeated,854.19,False
CLM-04409,complex,27,16,True,staged,,False
CLM-04410,complex,43,9,True,phantom,,False
CLM-04411,medium,15,4,False,,1579.32,False
CLM-04412,simple,3,2,False,,2772.68,False
CLM-04413,medium,19,4,False,,727.34,False
CLM-04414,complex,25,11,False,,,False
CLM-04415,complex,35,4,True,inflated,4664.03,False
CLM-04416,simple,3,3,False,,,False
CLM-04417,complex,30,8,False,,,False
CLM-04418,medium,13,3,False,,167.99,False
CLM-04419,medium,23,5,False,,3574.99,False
CLM-04420,simple,6,1,False,,,False
CLM-04421,simple,1,3,False,,198.15,False
CLM-04422,simple,3,3,False,,223.68,True
CLM-04423,simple,3,3,True,repeated,0.0,False
CLM-04424,simple,3,2,True,repeated,497.3,False
CLM-04425,simple,8,2,False,,3638.86,False
CLM-04426,simple,5,3,False,,,False
CLM-04427,medium,19,4,False,,4497.53,False
CLM-04428,medium,12,5,False,,916.26,False
CLM-04429,medium,14,5,False,,8512.88,False
CLM-04430,simple,4,1,False,,456.75,False
CLM-04431,medium,12,6,False,,6310.07,False
CLM-04432,simple,3,1,True,repeated,,False
CLM-04433,simple,3,1,True,repeated,,False
CLM-04434,medium,7,5,False,,1047.26,False
CLM-04435,complex,27,8,False,,,False
CLM-04436,simple,7,2,False,,,False
CLM-04437,complex,23,10,False,,1236.03,False
CLM-04438,medium,12,7,True,repeated,,False
CLM-04439,simple,3,1,False,,1399.36,False
CLM-04440,medium,17,5,False,,13392.56,True
CLM-04441,simple,4,1,True,repeated,,False
CLM-04442,medium,18,6,True,repeated,,False
CLM-04443,simple,1,1,False,,7046.6,False
CLM-04444,simple,6,2,False,,656.36,False
CLM-04445,medium,19,5,False,,,False
CLM-04446,complex,41,9,False,,7541.83,True
CLM-04447,medium,17,4,False,,11543.96,True
CLM-04448,medium,11,4,True,repeated,1328.84,False
CLM-04449,simple,4,3,False,,106.29,False
CLM-04450,medium,14,3,True,inflated,4652.68,False
CLM-04451,medium,19,4,False,,7525.43,False
CLM-04452,simple,4,3,False,,2258.11,False
CLM-04453,simple,7,1,False,,615.53,False
CLM-04454,complex,26,9,True,staged,0.0,False
CLM-04455,complex,35,9,False,,2351.29,False
CLM-04456,medium,16,3,True,repeated,,False
CLM-04457,medium,13,8,False,,1851.79,False
CLM-04458,simple,5,1,True,repeated,572.66,False
CLM-04459,medium,11,6,False,,,False
CLM-04460,complex,70,16,False,,1987.72,False
CLM-04461,simple,6,2,False,,313.95,False
CLM-04462,complex,16,13,False,,1717.98,False
CLM-04463,simple,3,1,False,,2492.99,False
CLM-04464,complex,9,10,False,,,False
CLM-04465,simple,5,1,False,,,False
CLM-04466,simple,3,1,False,,0.0,False
CLM-04467,medium,24,5,False,,3161.36,False
CLM-04468,simple,6,1,False,,1979.91,False
CLM-04469,simple,8,1,False,,388.02,False
CLM-04470,simple,3,3,False,,7821.39,False
CLM-04471,medium,16,3,False,,342.18,False
CLM-04472,medium,10,3,False,,,False
CLM-04473,simple,5,1,False,,1835.92,False
CLM-04474,simple,3,3,False,,1518.35,False
CLM-04475,simple,8,2,False,,360.17,False
CLM-04476,simple,6,1,True,phantom,25.43,False
CLM-04477,medium,16,7,False,,3687.1,False
CLM-04478,simple,2,2,False,,,False
CLM-04479,complex,38,12,True,phantom,12763.44,False
CLM-04480,simple,3,2,False,,0.0,False
CLM-04481,simple,3,1,True,repeated,,False
CLM-04482,complex,43,9,True,repeated,0.0,False
CLM-04483,simple,3,1,False,,,False
CLM-04484,simple,1,2,False,,,False
CLM-04485,complex,17,12,False,,594.15,False
CLM-04486,simple,3,2,False,,7420.36,False
CLM-04487,medium,7,6,False,,145.07,False
CLM-04488,simple,3,1,False,,974.76,False
CLM-04489,medium,9,9,False,,335.96,False
CLM-04490,medium,17,5,False,,,False
CLM-04491,medium,14,3,False,,,False
CLM-04492,simple,8,1,False,,60.19,False
CLM-04493,simple,6,2,False,,,False
CLM-04494,medium,19,4,False,,,False
CLM-04495,medium,22,7,False,,1307.72,False
CLM-04496,simple,6,2,False,,,False
CLM-04497,simple,4,4,False,,,False
CLM-04498,simple,5,1,False,,,False
CLM-04499,complex,52,8,False,,1205.06,False
CLM-04500,complex,28,10,False,,402.96,False
CLM-04501,complex,63,8,True,phantom,1070.24,False
CLM-04502,simple,2,3,False,,313.99,False
CLM-04503,simple,4,1,False,,,False
CLM-04504,simple,6,3,False,,1547.02,False
CLM-04505,simple,4,4,False,,456.67,False
CLM-04506,simple,4,2,False,,4527.92,False
CLM-04507,complex,41,10,True,phantom,4398.78,False
CLM-04508,medium,18,6,False,,236.65,False
CLM-04509,medium,15,3,False,,,False
CLM-04510,complex,33,5,False,,5576.25,False
CLM-04511,medium,16,5,True,staged,,False
CLM-04512,simple,6,1,False,,520.47,False
CLM-04513,complex,30,9,False,,2808.13,False
CLM-04514,simple,5,5,True,inflated,,False
CLM-04515,medium,16,3,False,,13028.09,False
CLM-04516,simple,8,1,False,,1694.72,False
CLM-04517,complex,42,9,True,repeated,2134.71,False
CLM-04518,simple,6,2,False,,345.71,False
CLM-04519,complex,32,9,False,,,False
CLM-04520,medium,15,4,False,,0.0,False
CLM-04521,medium,13,7,False,,,False
CLM-04522,medium,8,4,False,,2427.42,False
CLM-04523,simple,3,1,False,,1023.24,False
CLM-04524,medium,16,4,True,repeated,,False
CLM-04525,medium,10,6,False,,,False
CLM-04526,medium,23,5,False,,,False
CLM-04527,complex,46,7,False,,2255.34,False
CLM-04528,complex,30,15,False,,1562.96,False
CLM-04529,medium,16,4,False,,905.87,False
CLM-04530,simple,3,1,False,,838.27,False
CLM-04531,medium,13,2,False,,665.24,False
CLM-04532,simple,6,1,False,,,False
CLM-04533,simple,4,1,False,,,False
CLM-04534,simple,6,1,False,,2499.04,False
CLM-04535,simple,1,4,False,,,False
CLM-04536,medium,13,5,False,,441.93,False
CLM-04537,simple,3,1,False,,,False
CLM-04538,simple,2,1,False,,262.0,False
CLM-04539,complex,37,14,False,,780.12,False
CLM-04540,medium,13,4,False,,4423.83,False
CLM-04541,simple,7,1,False,,,False
CLM-04542,simple,5,2,False,,,False
CLM-04543,complex,21,6,True,inflated,1335.26,False
CLM-04544,complex,33,11,False,,,False
CLM-04545,simple,7,2,False,,,False
CLM-04546,simple,6,1,False,,242.38,False
CLM-04547,simple,2,2,False,,,False
CLM-04548,complex,33,11,False,,458.68,False
CLM-04549,simple,3,3,False,,,False
CLM-04550,simple,5,1,False,,654.18,False
CLM-04551,complex,10,14,False,,0.0,False
CLM-04552,complex,31,10,False,,10833.82,False
CLM-04553,medium,14,4,False,,1323.59,False
CLM-04554,simple,5,2,False,,3427.86,False
CLM-04555,medium,15,7,False,,0.0,False
CLM-04556,simple,5,2,False,,3163.9,False
CLM-04557,simple,3,3,False,,,False
CLM-04558,simple,3,2,False,,,False
CLM-04559,simple,5,1,False,,356.76,False
CLM-04560,simple,4,1,False,,,False
CLM-04561,medium,16,5,False,,,False
CLM-04562,simple,6,2,False,,517.2,False
CLM-04563,simple,3,2,False,,665.53,False
CLM-04564,simple,6,2,False,,543.88,False
CLM-04565,simple,3,2,False,,0.0,False
CLM-04566,medium,13,2,False,,2552.25,True
CLM-04567,simple,6,3,False,,,False
CLM-04568,simple,4,3,True,phantom,424.04,False
CLM-04569,medium,10,2,False,,1095.88,False
CLM-04570,medium,17,5,False,,,False
CLM-04571,complex,36,14,False,,679.52,True
CLM-04572,simple,8,1,False,,41.92,False
CLM-04573,medium,21,8,False,,4297.92,False
CLM-04574,complex,7,9,True,repeated,0.0,False
CLM-04575,complex,39,14,True,inflated,0.0,False
CLM-04576,medium,12,5,False,,2340.47,False
CLM-04577,complex,37,7,True,repeated,2436.96,False
CLM-04578,simple,8,2,False,,1234.19,False
CLM-04579,simple,3,1,False,,3607.13,False
CLM-04580,simple,8,1,False,,0.0,False
CLM-04581,medium,14,4,False,,,False
CLM-04582,complex,47,5,True,repeated,1392.42,True
CLM-04583,simple,2,2,False,,369.3,False
CLM-04584,medium,17,6,True,repeated,251.12,False
CLM-04585,medium,11,3,True,staged,7205.71,False
CLM-04586,medium,16,3,False,,0.0,False
CLM-04587,medium,10,6,False,,,False
CLM-04588,simple,4,1,True,inflated,,False
CLM-04589,simple,5,1,False,,0.0,False
CLM-04590,complex,25,10,False,,501.31,False
CLM-04591,complex,42,4,False,,1754.77,False
CLM-04592,complex,32,10,True,repeated,84.09,False
CLM-04593,complex,35,14,False,,2053.71,False
CLM-04594,simple,4,1,True,repeated,0.0,False
CLM-04595,simple,3,2,False,,1139.82,False
CLM-04596,medium,19,3,False,,,False
CLM-04597,medium,21,5,False,,,False
CLM-04598,complex,43,8,True,repeated,,False
CLM-04599,medium,19,5,False,,0.0,False
CLM-04600,complex,24,7,False,,880.09,False
CLM-04601,medium,21,3,True,repeated,,False
CLM-04602,medium,9,7,False,,2938.86,False
CLM-04603,simple,4,2,False,,0.0,False
CLM-04604,medium,10,8,False,,3587.73,False
CLM-04605,medium,25,5,False,,2360.17,False
CLM-04606,complex,29,10,True,repeated,4080.42,False
CLM-04607,complex,42,12,False,,,False
CLM-04608,medium,12,4,False,,9346.11,True
CLM-04609,medium,19,3,False,,6912.95,False
CLM-04610,simple,4,1,False,,0.0,False
CLM-04611,medium,16,4,False,,4638.53,True
CLM-04612,simple,5,1,False,,,False
CLM-04613,simple,3,1,False,,148.83,False
CLM-04614,simple,6,2,False,,4167.39,False
CLM-04615,simple,7,3,False,,1642.22,False
CLM-04616,complex,51,5,True,staged,5609.3,False
CLM-04617,medium,12,3,False,,0.0,False
CLM-04618,medium,21,3,False,,,False
CLM-04619,medium,12,6,False,,2640.68,False
CLM-04620,medium,13,6,False,,2168.49,True
CLM-04621,simple,6,1,True,repeated,378.12,False
CLM-04622,medium,18,4,False,,3588.92,False
CLM-04623,simple,3,2,False,,,False
CLM-04624,medium,15,4,False,,,False
CLM-04625,simple,3,1,False,,,False
CLM-04626,complex,42,5,True,repeated,,False
CLM-04627,medium,16,3,False,,480.46,False
CLM-04628,medium,13,11,False,,263.59,False
CLM-04629,simple,2,1,False,,460.55,False
CLM-04630,simple,4,1,False,,225.23,False
CLM-04631,complex,37,6,False,,3498.27,False
CLM-04632,complex,29,6,False,,4227.57,False
CLM-04633,complex,14,8,False,,4877.41,False
CLM-04634,simple,3,1,False,,768.3,False
CLM-04635,simple,6,1,False,,0.0,False
CLM-04636,simple,7,1,False,,,False
CLM-04637,medium,15,4,False,,,False
CLM-04638,simple,4,1,False,,1278.66,False
CLM-04639,complex,25,12,False,,695.53,False
CLM-04640,simple,3,1,False,,279.42,False
CLM-04641,complex,46,7,False,,1769.02,False
CLM-04642,medium,12,4,False,,5986.8,False
CLM-04643,simple,4,1,False,,238.26,False
CLM-04644,medium,18,5,True,staged,1046.52,False
CLM-04645,medium,12,4,False,,8800.17,False
CLM-04646,simple,1,2,False,,2600.92,False
CLM-04647,simple,3,2,False,,629.46,False
CLM-04648,simple,3,3,False,,153.86,True
CLM-04649,simple,4,2,True,repeated,377.78,False
CLM-04650,simple,6,1,False,,2106.96,False
CLM-04651,medium,9,2,False,,776.25,False
CLM-04652,complex,29,7,False,,,False
CLM-04653,medium,14,6,False,,0.0,False
CLM-04654,medium,20,2,False,,2022.34,False
CLM-04655,medium,24,3,False,,2150.72,False
CLM-04656,simple,6,2,False,,256.65,False
CLM-04657,complex,41,6,False,,1824.06,False
CLM-04658,medium,7,7,False,,1565.51,False
CLM-04659,simple,3,1,False,,1428.43,False
CLM-04660,simple,9,2,False,,405.52,False
CLM-04661,complex,24,8,True,repeated,,False
CLM-04662,medium,10,3,False,,1789.78,False
CLM-04663,medium,11,7,False,,6249.34,False
CLM-04664,medium,14,5,False,,,False
CLM-04665,medium,19,2,False,,,False
CLM-04666,complex,46,10,False,,438.43,True
CLM-04667,complex,35,11,True,staged,3912.9,True
CLM-04668,medium,16,4,False,,,False
CLM-04669,simple,5,1,False,,1426.9,False
CLM-04670,complex,30,4,False,,2871.39,False
CLM-04671,complex,64,7,True,repeated,2058.53,False
CLM-04672,medium,19,3,False,,,False
CLM-04673,complex,42,10,False,,6589.55,False
CLM-04674,simple,9,2,False,,696.26,False
CLM-04675,medium,17,6,True,inflated,,False
CLM-04676,simple,4,2,True,inflated,389.37,False
CLM-04677,simple,6,1,False,,,False
CLM-04678,medium,12,7,False,,645.93,False
CLM-04679,medium,13,6,False,,873.37,False
CLM-04680,complex,20,13,True,phantom,5745.98,False
CLM-04681,simple,7,1,False,,236.87,False
CLM-04682,medium,9,4,True,inflated,302.81,False
CLM-04683,simple,2,2,False,,,False
CLM-04684,complex,19,9,False,,3075.02,False
CLM-04685,medium,14,2,False,,,False
CLM-04686,complex,74,13,False,,2219.82,False
CLM-04687,medium,4,2,False,,513.9,True
CLM-04688,medium,14,10,False,,,False
CLM-04689,simple,6,2,False,,1228.83,False
CLM-04690,simple,6,1,False,,0.0,False
CLM-04691,simple,3,2,False,,138.16,False
CLM-04692,medium,17,6,False,,16029.4,True
CLM-04693,complex,54,12,False,,5157.05,False
CLM-04694,complex,20,13,True,repeated,1273.69,False
CLM-04695,medium,24,7,False,,,False
CLM-04696,medium,15,4,False,,300.59,False
CLM-04697,medium,11,5,True,inflated,3102.3,True
CLM-04698,complex,38,6,False,,,False
CLM-04699,complex,33,9,False,,1085.52,False
CLM-04700,medium,23,6,False,,,False
CLM-04701,medium,12,2,False,,1573.63,False
CLM-04702,complex,48,15,True,repeated,1718.1,False
CLM-04703,medium,8,7,False,,2206.14,False
CLM-04704,medium,14,4,True,repeated,8561.34,False
CLM-04705,complex,30,9,False,,866.78,False
CLM-04706,simple,1,3,False,,,False
CLM-04707,medium,16,3,False,,5932.17,False
CLM-04708,medium,18,5,False,,,False
CLM-04709,simple,5,1,False,,0.0,False
CLM-04710,medium,15,9,True,staged,,False
CLM-04711,simple,5,1,False,,,False
CLM-04712,medium,9,3,False,,,False
CLM-04713,simple,9,2,False,,,False
CLM-04714,medium,9,4,False,,4507.17,False
CLM-04715,medium,16,4,False,,970.87,False
CLM-04716,simple,4,1,True,repeated,154.24,False
CLM-04717,simple,5,2,False,,956.15,True
CLM-04718,simple,4,2,False,,810.43,False
CLM-04719,medium,21,6,False,,657.37,False
CLM-04720,complex,29,8,False,,513.33,False
CLM-04721,medium,15,2,False,,4476.42,False
CLM-04722,medium,20,2,False,,0.0,False
CLM-04723,medium,6,4,False,,,False
CLM-04724,complex,29,7,True,staged,2483.96,False
CLM-04725,simple,8,1,True,phantom,707.11,False
CLM-04726,simple,3,1,False,,14.77,False
CLM-04727,medium,15,3,False,,6888.24,True
CLM-04728,simple,6,3,False,,,False
CLM-04729,medium,12,7,False,,2578.55,False
CLM-04730,medium,9,3,True,repeated,143.39,False
CLM-04731,medium,17,4,False,,497.76,False
CLM-04732,medium,15,4,False,,8802.79,False
CLM-04733,medium,16,5,False,,,False
CLM-04734,simple,6,1,False,,,False
CLM-04735,complex,40,12,True,phantom,0.0,False
CLM-04736,complex,17,13,False,,3037.86,False
CLM-04737,medium,13,5,False,,3708.92,False
CLM-04738,complex,59,5,False,,,False
CLM-04739,simple,5,1,False,,,False
CLM-04740,complex,18,11,False,,1079.58,False
CLM-04741,simple,2,2,False,,,False
CLM-04742,simple,5,2,False,,704.75,False
CLM-04743,simple,7,2,False,,252.9,False
CLM-04744,complex,41,9,False,,3090.38,False
CLM-04745,medium,16,7,False,,629.77,False
CLM-04746,simple,7,2,False,,95.75,False
CLM-04747,medium,12,6,True,repeated,4543.7,False
CLM-04748,complex,48,8,True,phantom,7478.85,False
CLM-04749,medium,21,9,True,repeated,174.01,False
CLM-04750,complex,20,8,False,,2934.04,False
CLM-04751,complex,45,7,True,phantom,,False
CLM-04752,simple,3,2,False,,,False
CLM-04753,medium,13,8,False,,13544.27,False
CLM-04754,medium,15,6,False,,1802.24,False
CLM-04755,complex,19,7,True,repeated,,False
CLM-04756,simple,1,3,False,,171.97,False
CLM-04757,medium,18,6,False,,2518.33,False
CLM-04758,simple,5,1,True,repeated,0.0,False
CLM-04759,medium,19,4,False,,11682.5,True
CLM-04760,medium,7,5,False,,2743.61,False
CLM-04761,complex,28,11,False,,2087.45,False
CLM-04762,simple,5,1,False,,339.25,False
CLM-04763,simple,4,2,False,,0.0,False
CLM-04764,medium,7,6,False,,,False
CLM-04765,medium,16,5,False,,,False
CLM-04766,simple,3,2,False,,1192.45,False
CLM-04767,medium,7,6,True,staged,,False
CLM-04768,simple,8,2,False,,1189.9,False
CLM-04769,simple,4,1,False,,3411.87,True
CLM-04770,medium,22,3,False,,12222.02,False
CLM-04771,simple,4,2,False,,0.0,False
CLM-04772,complex,40,11,True,repeated,4759.63,False
CLM-04773,simple,7,1,False,,171.97,False
CLM-04774,simple,3,2,False,,0.0,False
CLM-04775,complex,35,8,False,,2801.53,False
CLM-04776,simple,6,2,False,,,False
CLM-04777,medium,14,7,False,,1262.55,False
CLM-04778,simple,6,2,False,,88.39,True
CLM-04779,simple,5,3,False,,526.22,False
CLM-04780,medium,12,6,False,,,False
CLM-04781,simple,3,3,False,,2606.59,False
CLM-04782,complex,37,12,False,,3328.47,False
CLM-04783,medium,11,2,False,,9742.91,False
CLM-04784,complex,59,9,False,,,False
CLM-04785,simple,4,2,False,,777.01,False
CLM-04786,complex,46,12,False,,922.23,False
CLM-04787,complex,27,8,True,repeated,831.69,False
CLM-04788,simple,5,1,False,,1395.76,False
CLM-04789,medium,6,3,False,,0.0,False
CLM-04790,simple,1,2,False,,78.03,False
CLM-04791,simple,6,2,True,repeated,25.3,False
CLM-04792,medium,15,2,False,,,False
CLM-04793,complex,48,9,False,,2569.22,False
CLM-04794,complex,15,14,False,,255.9,False
CLM-04795,medium,3,4,False,,433.75,False
CLM-04796,simple,5,1,False,,239.02,False
CLM-04797,complex,55,13,True,phantom,913.07,False
CLM-04798,medium,15,4,False,,248.71,False
CLM-04799,medium,15,2,False,,2306.86,True
CLM-04800,complex,44,7,False,,2113.61,False
CLM-04801,simple,5,1,True,inflated,328.94,False
CLM-04802,medium,24,4,False,,2483.9,False
CLM-04803,complex,13,9,False,,,False
CLM-04804,complex,53,13,True,phantom,,False
CLM-04805,complex,54,7,False,,5697.94,False
CLM-04806,medium,19,4,False,,927.26,False
CLM-04807,medium,10,4,False,,3631.19,False
CLM-04808,simple,6,1,False,,1999.69,False
CLM-04809,medium,10,4,False,,,False
CLM-04810,complex,35,8,False,,110.73,False
CLM-04811,complex,39,7,False,,,False
CLM-04812,medium,5,3,False,,328.83,False
CLM-04813,complex,14,6,True,staged,3046.85,False
CLM-04814,medium,16,4,False,,2783.27,False
CLM-04815,simple,3,2,False,,1091.58,False
CLM-04816,complex,24,9,True,repeated,,False
CLM-04817,complex,26,10,True,repeated,,False
CLM-04818,complex,37,5,False,,2352.01,False
CLM-04819,simple,1,3,False,,161.82,True
CLM-04820,medium,14,2,False,,,False
CLM-04821,medium,16,4,False,,,False
CLM-04822,simple,2,1,False,,501.96,False
CLM-04823,simple,11,2,False,,124.18,False
CLM-04824,complex,26,15,True,repeated,1354.47,False
CLM-04825,medium,5,4,False,,0.0,False
CLM-04826,medium,17,2,False,,,False
CLM-04827,simple,7,2,False,,0.0,False
CLM-04828,simple,2,2,False,,,False
CLM-04829,complex,54,11,False,,6816.92,False
CLM-04830,medium,10,4,False,,3310.28,True
CLM-04831,simple,4,1,False,,322.65,False
CLM-04832,simple,5,1,False,,585.15,False
CLM-04833,medium,16,4,False,,0.0,False
CLM-04834,medium,27,5,False,,1919.59,False
CLM-04835,medium,19,7,True,repeated,,False
CLM-04836,medium,10,5,False,,0.0,False
CLM-04837,complex,30,6,False,,,False
CLM-04838,complex,33,7,True,repeated,,False
CLM-04839,simple,3,3,False,,0.0,False
CLM-04840,medium,13,5,False,,0.0,False
CLM-04841,simple,5,1,False,,1003.66,False
CLM-04842,medium,15,8,False,,3378.48,False
CLM-04843,complex,38,9,False,,,False
CLM-04844,simple,4,1,False,,3173.31,False
